2203,2739,43.627364,-70.289248
2276,2883,44.351642,-69.803773
2222,2935,45.061744,-68.878893
2240,1243,42.360027,-71.054495
2233,1257,42.347207,-71.086095
2224,1301,42.380442,-71.132947
2256,1307,42.368673,-71.083596
2249,1491,41.979405,-70.744813
2242,1515,42.343097,-71.123046
2255,1569,42.294546,-71.299201
2227,1639,41.829813,-70.138834
2274,1771,41.639261,-71.007578
6902,279,18.419069,-66.062319
2311,451,42.198291,-72.64207
9794,451,42.198291,-72.64207
2340,541,42.049194,-72.567882
2918,811,42.255642,-71.819961
2269,951,42.446396,-71.459405
2226,959,42.446396,-71.459405
2282,1025,42.73184,-71.186915
2283,1085,42.513295,-70.905893
9246,1871,41.487552,-71.327084
2270,1953,41.819459,-71.4115
2277,1979,41.853899,-71.497804
2237,1985,41.7693,-71.471353
2260,2055,42.872045,-71.196195
2246,2069,42.942463,-71.463761
2252,2395,43.009222,-70.950742
2220,1127,42.536996,-70.973646
2278,1151,42.076501,-71.470464
2279,1155,42.179146,-71.121185
822,1159,42.244733,-71.181141
7809,1177,42.212105,-70.884989
7808,1177,42.212105,-70.884989
1227,7277,40.754757,-73.601772
9499,7309,40.761884,-73.911642
7802,7309,40.761884,-73.911642
7126,7337,40.622459,-74.028749
747,7347,40.599523,-73.998594
705,7385,40.610947,-73.913892
8934,7385,40.610947,-73.913892
722,7625,40.635252,-73.636923
7155,7719,40.842247,-73.280935
723,7755,40.814348,-73.363363
730,7771,40.85185,-73.129003
7137,7811,40.922326,-72.637078
5420,3773,44.507404,-73.151384
9715,3773,44.507404,-73.151384
5422,3777,44.448119,-73.098238
774,7855,40.754757,-73.601772
7237,7441,40.756745,-73.803301
706,7467,40.73509,-73.877562
9591,7467,40.73509,-73.877562
738,7471,40.723041,-73.843688
7468,7497,40.658825,-73.84382
7144,7497,40.658825,-73.84382
715,7567,40.726801,-73.639723
7136,7615,40.668501,-73.553628
2312,4677,41.343773,-72.951273
2336,4715,41.470921,-73.240839
2315,4761,41.372723,-72.938747
2313,4817,41.259996,-73.206957
9793,4935,41.376242,-73.471416
9797,4953,41.042746,-73.62617
2322,4965,41.126146,-73.442423
2333,4993,41.308201,-73.494637
7037,4999,41.144496,-73.343261
2339,5011,41.209695,-73.439165
2314,5013,41.054082,-73.536216
7154,5089,40.82655,-73.978082
9558,5121,40.787006,-74.325993
7133,5129,40.8034,-74.19448
753,5189,40.74055,-74.334443
9492,5205,40.652851,-74.346764
7132,5205,40.652851,-74.346764
710,5215,40.553254,-74.288023
7146,5307,40.732728,-74.037168
7130,5307,40.732728,-74.037168
784,5363,40.982247,-74.11207
754,5385,40.948689,-74.241168
757,5495,40.944997,-74.068964
725,5495,40.944997,-74.068964
708,5495,40.944997,-74.068964
9550,5495,40.944997,-74.068964
9448,5495,40.944997,-74.068964
762,5515,41.011453,-74.021278
798,5519,40.325361,-74.107943
717,5551,40.30466,-74.073433
7127,5557,40.236423,-74.306284
7135,5651,40.881248,-74.489349
2329,4177,41.757944,-72.728272
2305,4219,41.726769,-72.829543
8966,4219,41.726769,-72.829543
7159,4283,41.834198,-72.564632
7157,4283,41.834198,-72.564632
2316,4583,41.456698,-72.126498
676,5747,40.782111,-74.683861
603,5803,39.908663,-75.010307
657,5893,39.892263,-74.94075
615,5901,40.054255,-74.840115
641,6203,40.343625,-74.693953
7143,6335,40.161392,-74.043772
662,6365,40.598702,-74.607518
704,6863,40.591006,-74.150741
9573,6863,40.591006,-74.150741
7034,6879,40.864728,-73.889855
7028,6977,41.090197,-73.755284
780,7039,40.992686,-73.799476
776,7061,41.287329,-73.790284
7030,7063,41.031397,-73.769626
714,7093,40.922938,-73.861941
7205,7105,40.967946,-73.84736
7025,7167,41.370586,-74.354017
7353,7239,41.100622,-73.970482
7031,7239,41.100622,-73.970482
727,6415,40.527054,-74.350393
647,6445,40.765309,-74.98743
763,6513,40.750422,-73.996328
770,6517,40.730223,-73.988564
7242,6517,40.730223,-73.988564
7246,6533,40.740916,-73.999769
767,6533,40.740916,-73.999769
592,6535,40.729124,-73.991582
7233,6545,40.752955,-73.973196
761,6549,40.765926,-73.985443
7243,6549,40.765926,-73.985443
711,6555,40.758775,-73.967842
7236,6557,40.776765,-73.982213
7228,6567,40.776629,-73.953914
7232,6583,40.75953,-73.989847
7226,6583,40.75953,-73.989847
778,6587,40.710223,-74.003368
9474,6587,40.710223,-74.003368
608,5975,39.822013,-75.129669
7370,5975,39.822013,-75.129669
642,6115,39.47204,-74.71588
619,6145,39.392671,-75.025676
3201,10535,42.973715,-77.426906
3203,10605,43.082184,-77.649074
4103,10869,42.21003,-76.836629
4108,10875,42.402794,-76.483999
2118,11141,40.392619,-79.905171
2109,11181,40.548117,-80.236882
2120,11197,40.432205,-80.102101
2111,11251,40.434436,-80.024817
2112,11261,40.434436,-80.024817
2104,11269,40.332266,-80.081026
4107,9383,43.067576,-76.171351
4109,9515,43.067369,-75.290911
4120,9643,44.072542,-76.016589
9406,10267,42.786308,-78.826444
2407,10267,42.786308,-78.826444
2401,10271,42.968507,-78.749153
2409,10279,42.925458,-78.748145
2403,10281,42.974389,-78.794905
9782,8257,42.700345,-73.857496
7005,8257,42.700345,-73.857496
7001,8261,42.719799,-73.820666
5401,9905,42.159206,-75.930931
7128,7877,40.922326,-72.637078
1003,16621,38.983759,-77.079449
1007,16625,38.989586,-77.153801
7009,8933,43.101145,-73.850623
4901,12619,42.182748,-80.064915
6601,13025,40.251914,-77.079091
612,13599,40.076553,-76.31068
7301,13679,41.244348,-76.74048
6607,13813,40.825914,-76.857577
630,13997,40.695731,-75.286528
614,14007,40.656746,-75.504128
6605,13463,40.001615,-76.689918
7426,12819,40.881935,-77.867822
6701,12819,40.881935,-77.867822
636,14733,39.998811,-75.30793
9740,14733,39.998811,-75.30793
609,14763,40.125609,-74.994262
9743,14811,40.289021,-75.065486
605,14839,39.931858,-75.341583
640,14875,39.98596,-75.370934
632,14881,40.161856,-75.10897
9741,14881,40.161856,-75.10897
638,14901,39.952562,-75.166472
643,14905,39.960912,-75.19668
659,15001,39.899412,-75.226976
9753,15089,40.049852,-75.637035
602,15089,40.049852,-75.637035
651,15091,39.902633,-75.483224
616,15233,40.220106,-75.237877
660,15243,40.137759,-75.352751
624,15407,40.338017,-75.978006
621,15417,39.614737,-75.701277
1022,15621,38.914561,-77.075649
1009,15661,38.900659,-77.039914
8983,14381,41.361332,-75.706584
653,14399,41.463118,-75.629099
7355,14491,41.211028,-75.838169
7302,14491,41.211028,-75.838169
645,14609,40.334863,-75.118737
661,14665,40.263042,-74.955535
6687,14665,40.263042,-74.955535
1038,15865,38.981387,-77.472333
1025,15903,38.96146,-77.3418
1078,19169,37.30529,-79.92711
8502,20571,38.354041,-81.639389
1224,18545,37.615276,-77.576641
7156,18549,37.494147,-77.556501
5902,18775,36.846147,-76.097355
5905,18875,37.125384,-76.510952
1423,16717,39.09538,-77.111555
1401,16815,39.206132,-76.887905
1418,16951,39.295907,-76.608438
1421,16955,39.407156,-76.60379
1412,17017,39.392107,-76.489277
1419,17297,39.512748,-77.369299
1420,17435,38.382445,-75.633621
1316,25027,34.02679,-84.242235
675,25071,33.936729,-83.957347
1319,25093,33.982269,-84.48803
2121,25095,33.965294,-84.511209
1322,25225,33.667491,-84.750615
1311,25241,34.03384,-84.597433
1014,17575,38.879466,-77.378858
1027,17699,38.854462,-77.059721
1410,17081,38.967311,-76.610143
6404,21363,39.309303,-80.282306
8503,21485,39.609911,-79.983141
4807,21841,36.058599,-80.320965
4811,22099,36.103685,-79.816254
7330,22099,36.103685,-79.816254
6005,22161,35.751243,-78.70732
6004,22311,35.821942,-78.675135
5054,22319,35.805765,-78.688301
6014,22399,35.911215,-78.917768
7506,22945,35.195393,-80.826393
4806,22953,35.169586,-80.79076
586,22963,35.298775,-80.895731
4813,23055,35.055216,-80.819488
4802,23889,35.615785,-82.517148
594,23267,34.184682,-77.836109
4817,22803,35.401071,-80.869457
5503,26651,31.529269,-84.293109
5502,26895,32.542198,-84.920187
4401,27739,28.666625,-81.365039
4405,27863,28.602327,-81.35874
4404,27899,28.463682,-81.394771
7036,27953,28.489931,-81.406142
6105,24153,34.020988,-81.197778
6104,24309,32.780326,-79.940844
6108,24599,34.909132,-82.384232
5205,45129,41.699942,-91.6332
9670,55307,38.629452,-90.334215
908,55307,38.629452,-90.334215
5209,43457,42.037879,-93.600254
7801,49629,43.529244,-96.780065
9518,43827,41.653027,-93.747073
9360,43827,41.653027,-93.747073
7184,43827,41.653027,-93.747073
5201,43827,41.653027,-93.747073
1628,50177,44.004363,-103.240024
6520,53559,40.742537,-89.627948
6521,53611,40.462041,-88.850396
9364,50433,46.832152,-96.825841
1615,50433,46.832152,-96.825841
2518,51293,45.790379,-108.588144
1627,50459,47.9041,-97.431501
9400,45573,41.545731,-90.633688
2910,46907,43.85456,-91.132072
2909,47025,44.75653,-91.473097
2011,40793,37.984202,-87.489212
2012,40843,39.357875,-87.42014
569,52627,41.811929,-87.68732
7493,52633,41.811929,-87.68732
576,52649,41.811929,-87.68732
1456,52709,41.811929,-87.68732
535,52709,41.811929,-87.68732
503,52709,41.811929,-87.68732
2907,45911,43.13446,-87.933386
7373,45929,43.049312,-88.041387
2912,45929,43.049312,-88.041387
5703,47285,44.416326,-88.464873
2916,46171,43.053085,-89.352764
2906,46201,43.03125,-89.494568
9656,46201,43.03125,-89.494568
8928,41241,42.554751,-83.17688
1811,41279,42.223305,-83.729342
577,53753,40.101777,-88.197166
1604,47579,45.013895,-93.157071
480,47603,44.919716,-92.943876
1608,47665,44.952763,-93.43723
1602,47667,44.762208,-93.221535
9676,47667,44.762208,-93.221535
1603,47741,44.850563,-93.440429
3206,47789,45.128414,-93.458932
1825,41353,42.426235,-83.370682
1829,41555,42.662644,-83.183666
2915,46623,44.497541,-88.032443
2914,46645,44.952863,-89.531804
1614,47853,44.975915,-93.271825
1612,47899,44.842664,-93.236286
1611,47919,44.932864,-93.367327
1820,41603,42.506468,-83.348394
1809,41655,42.49917,-83.477335
1624,48297,43.972494,-92.389901
5208,44899,42.532019,-90.7718
7607,42777,42.882726,-85.753056
7608,42821,43.245821,-86.185694
7602,42881,42.880192,-85.535214
1622,48879,45.519196,-94.330619
906,55163,38.649052,-90.535804
2013,39367,39.772692,-86.158038
9721,39425,39.877991,-86.200688
2009,39425,39.877991,-86.200688
2002,39437,39.904838,-86.067263
4723,26425,32.072257,-81.135618
4720,26435,31.975611,-81.086617
6806,32427,35.937391,-84.04224
3356,36227,39.969036,-83.011389
523,39605,41.497212,-87.338656
7901,39667,41.696407,-86.304735
5607,33763,32.311287,-90.397157
464,32493,35.080992,-89.699083
7264,32493,35.080992,-89.699083
9393,32649,35.208941,-89.791656
7903,39897,41.099948,-85.078019
5603,33881,31.335865,-89.379246
6331,28153,26.153819,-80.25357
6325,28293,25.782275,-80.179407
9698,28293,25.782275,-80.179407
6326,28295,25.737777,-80.22477
6335,28307,25.787326,-80.156368
6327,28341,25.558428,-80.458168
4013,29427,27.310774,-82.520868
4410,29545,29.150148,-82.137774
4204,34399,38.267429,-85.623671
4209,34417,38.304531,-85.581536
6324,28379,25.558428,-80.458168
6312,28387,25.959719,-80.140267
9243,28387,25.959719,-80.140267
6332,28393,25.558428,-80.458168
6345,28557,26.672643,-80.070613
6318,29765,27.236473,-80.237943
5605,33335,34.3371,-88.684672
4225,34665,38.002578,-84.539437
4226,34677,37.986629,-84.372883
6321,28575,26.598446,-80.054613
670,28583,26.645659,-80.25144
8977,28583,26.645659,-80.25144
6317,28615,26.378704,-80.104343
3113,35021,38.989548,-84.656711
4000,28829,27.966697,-82.556868
4014,28865,28.072671,-82.559501
5004,30113,33.445932,-86.750203
5002,30115,33.351944,-86.949784
5003,30189,33.182563,-87.482744
4004,29013,27.925501,-82.725852
6338,29199,26.634845,-81.959923
5052,30397,34.869601,-87.686915
4250,35625,37.031586,-88.713292
4251,35739,36.887214,-86.453985
7405,42261,42.740054,-84.524939
7604,42341,42.197442,-85.619352
6329,29319,26.241595,-81.807056
7055,30531,34.76184,-86.686994
12,36371,39.84692,-82.88487
OFC,36371,39.84692,-82.88487
11,36447,39.886893,-82.9543566
3357,36469,40.032615,-82.910251
3361,36501,39.969036,-83.011389
669,27235,30.293273,-81.50916
4304,27245,30.213733,-81.539129
7102,27263,30.418514,-84.203379
5030,30815,32.370048,-86.116486
5006,30857,33.725908,-85.899397
2919,36765,41.571251,-83.685036
5028,30929,31.160148,-85.322984
1901,36855,41.702949,-83.682686
9218,36855,41.702949,-83.682686
3112,38321,39.15471,-84.450692
3104,38375,39.210001,-84.395046
4320,27635,29.677899,-82.466362
1326,25395,33.395759,-84.568173
5026,31229,30.66709,-88.1052
1305,25491,33.849615,-84.360881
1302,25529,33.924401,-84.337557
5027,31415,32.547542,-85.468222
6811,31553,36.51674,-87.308491
2603,37259,41.417347,-81.922461
9680,37347,41.473248,-81.505389
2608,37347,41.473248,-81.505389
2615,37375,41.313268,-81.831656
7181,37393,41.445145,-81.921811
3302,38687,39.646371,-84.171733
1321,25737,34.079715,-83.930765
1323,25857,33.951348,-83.43064
6805,31601,35.912072,-86.765537
6812,31677,35.901746,-86.423535
3703,37475,41.244023,-81.476335
3701,37589,41.155154,-81.631394
1906,38967,40.733043,-84.169749
6102,26085,33.416616,-82.055973
7372,31801,36.086531,-86.885987
6810,31801,36.086531,-86.885987
5102,37745,41.025158,-80.668667
1015,26343,32.843368,-83.680078
3903,32073,35.040495,-85.153781
6807,32083,36.3417,-82.387716
9434,37941,40.846532,-81.440791
2524,72127,43.641467,-116.290009
8345,76615,32.629234,-116.948228
309,76677,33.016928,-116.846046
312,76699,33.057128,-117.083403
313,76715,32.898511,-117.225744
5055,69985,39.601172,-104.739428
1055,69985,39.601172,-104.739428
2543,69995,39.885388,-105.11389
848,70479,40.551116,-105.183385
119,78865,37.189396,-121.705327
8961,78883,37.541486,-122.304079
130,78883,37.541486,-122.304079
121,78931,37.988871,-122.013355
124,79005,37.534102,-122.025352
311,76795,32.7211,-117.174366
308,76809,32.774699,-117.148616
306,76837,32.856847,-117.208027
2529,70065,39.597937,-105.010182
2520,70073,39.529639,-104.906562
2542,70121,39.760189,-104.996553
2514,70129,39.730787,-104.953335
673,70167,39.712337,-105.091784
126,79057,37.688244,-121.898741
590,79069,37.952389,-121.864451
170,79091,37.833876,-122.29548
145,79095,37.811277,-122.238779
144,79187,38.033922,-122.58549
8913,79207,37.925039,-122.512035
148,79207,37.925039,-122.512035
2756,80911,20.723542,-156.469915
2750,81023,24.859832,-168.021815
314,77035,33.680623,-116.402695
147,79341,37.107647,-121.842064
9602,79371,37.189396,-121.705327
138,79371,37.189396,-121.705327
137,79385,37.052748,-122.111126
316,77369,33.752886,-116.055617
9625,77415,33.6829,-117.778398
8933,77415,33.6829,-117.778398
214,77415,33.6829,-117.778398
264,77429,33.640302,-117.769442
9322,67987,27.556714,-99.475079
9004,68151,29.424132,-98.484144
9010,68159,29.431232,-98.427793
9002,68173,29.173285,-98.478975
2541,70751,38.965298,-104.755956
283,77447,33.597128,-117.835987
9624,77507,33.707568,-117.845746
248,77507,33.707568,-117.845746
223,77563,33.640302,-117.769442
280,77659,34.230353,-119.221299
9006,68201,29.268287,-98.7195
596,73275,33.483533,-111.83018
5053,73323,33.432844,-111.927219
7501,83423,47.66264,-117.435997
7389,83423,47.66264,-117.435997
7504,83453,47.671164,-117.19926
7503,83511,46.212306,-119.155671
1717,83561,61.287624,-149.486981
9302,68859,30.2971,-97.818113
8969,68859,30.2971,-97.818113
9307,68879,30.320606,-97.737583
9304,68885,30.395586,-97.750611
3403,73661,32.294945,-110.900395
3402,73673,32.214075,-110.883744
7463,83589,61.115754,-149.912019
9238,82203,47.857022,-122.28301
1707,82271,47.432251,-121.803388
1715,82279,47.432251,-121.803388
7476,79745,37.722878,-121.035846
152,79745,37.722878,-121.035846
6205,75075,36.283135,-114.804393
1529,69241,35.142756,-101.992003
9252,77739,34.421897,-119.707135
259,77739,34.421897,-119.707135
1703,82313,47.432251,-121.803388
1704,82371,47.432251,-121.803388
1713,82409,48.768396,-122.486483
6206,75157,35.989223,-115.40521
6204,75157,35.989223,-115.40521
6100,75157,35.989223,-115.40521
818,75157,35.989223,-115.40521
820,75225,36.169273,-115.282751
273,77929,35.332109,-119.022134
268,77969,35.265573,-120.62122
1711,82663,47.672498,-122.707982
1701,82707,47.205777,-122.321095
2516,71199,39.169324,-106.776744
1524,69485,33.576284,-101.923415
3001,74183,35.129594,-106.62198
9635,74183,35.129594,-106.62198
3003,74191,35.186754,-106.665199
9108,80093,38.521776,-121.749016
282,75541,34.014613,-118.225606
278,75557,33.786594,-118.298662
591,75581,33.786594,-118.298662
9621,75613,33.786594,-118.298662
9630,75619,33.786594,-118.298662
249,75619,33.786594,-118.298662
1706,82781,47.104269,-123.055153
853,80207,38.910488,-121.131309
9113,80207,38.910488,-121.131309
7474,80207,38.910488,-121.131309
9106,80313,38.579055,-121.480905
9609,80315,38.589505,-121.448665
9104,80315,38.589505,-121.448665
253,75693,33.786594,-118.298662
271,75755,33.786594,-118.298662
279,75763,33.786594,-118.298662
7392,75769,33.987613,-118.179754
243,75769,33.987613,-118.179754
275,75817,33.786594,-118.298662
207,75821,33.786594,-118.298662
208,75843,33.786594,-118.298662
7201,69843,31.773452,-106.37709
270,75933,33.866914,-118.068648
225,75945,33.845624,-118.14645
257,75993,33.759885,-118.13016
8943,76051,33.786594,-118.298662
236,76051,33.786594,-118.298662
263,76105,33.786594,-118.298662
3801,78325,36.896749,-119.750294
171,78421,36.441768,-121.416603
151,78461,36.521811,-121.688623
9614,78487,37.567086,-122.367573
141,78487,37.567086,-122.367573
2523,71861,43.433036,-111.660433
9481,76177,33.786594,-118.298662
8908,76177,33.786594,-118.298662
220,76177,33.786594,-118.298662
9627,76195,33.786594,-118.298662
228,76195,33.786594,-118.298662
7478,76227,33.786594,-118.298662
217,76227,33.786594,-118.298662
262,76275,33.786594,-118.298662
9639,76285,34.213403,-118.800204
224,76285,34.213403,-118.800204
150,78595,37.779278,-122.416582
9604,78625,37.778779,-122.459982
6675,78635,37.79967,-122.435732
8912,78635,37.79967,-122.435732
139,78635,37.79967,-122.435732
9488,76363,33.786594,-118.298662
256,76363,33.786594,-118.298662
269,76413,33.786594,-118.298662
3013,76483,34.122307,-116.247005
1013,76483,34.122307,-116.247005
9212,76521,34.839964,-115.967051
1541,68501,26.182171,-98.33773
1546,68517,25.971728,-97.469871
6677,67319,30.144112,-95.470336
432,67319,30.144112,-95.470336
7107,67319,30.144112,-95.470336
474,62589,35.835847,-90.623071
1123,64155,36.125893,-95.947421
1122,64187,36.092236,-95.923175
421,67575,29.482185,-95.156545
450,67733,30.115295,-94.157916
916,56893,38.88248,-92.397824
9512,62957,36.126249,-94.074168
7494,62957,36.126249,-94.074168
9516,63025,36.355417,-94.181568
1819,63029,36.316945,-94.154459
1105,63349,35.218728,-97.363181
1543,64829,33.152222,-96.796437
2526,51715,45.66812,-111.240393
2522,51793,46.853606,-113.909123
1213,57585,38.907518,-95.283982
9262,57717,38.898356,-94.637684
1212,57717,38.898356,-94.637684
1103,63429,35.518458,-97.523316
9677,63429,35.518458,-97.523316
8979,63459,35.624134,-97.567199
1102,63459,35.624134,-97.567199
1540,64881,32.767268,-96.777626
1520,64885,33.047871,-97.050897
1521,64927,33.032674,-96.805055
1544,65063,32.800028,-96.781229
1550,65067,32.833881,-96.771528
1519,65073,32.767268,-96.777626
7472,65073,32.767268,-96.777626
581,51979,42.2735,-88.072583
507,52059,42.231183,-87.962973
511,52061,42.120176,-87.838815
537,52087,42.03468,-87.76266
9708,52087,42.03468,-87.76266
1220,57849,39.209375,-96.564589
1501,65103,32.851127,-96.771829
1525,65113,32.886576,-96.769578
1515,65133,32.910185,-96.789191
574,52119,42.112176,-87.940168
663,52135,42.280715,-88.461937
584,52191,41.97974,-88.406165
517,52219,41.869829,-88.003864
9375,52219,41.869829,-88.003864
521,52257,42.079837,-88.046403
9701,52257,42.079837,-88.046403
573,52285,41.839679,-88.088716
562,52309,42.049148,-87.702155
542,52321,41.811929,-87.68732
1537,65463,33.464376,-94.116906
6684,52437,41.811929,-87.68732
515,52437,41.811929,-87.68732
9444,52437,41.811929,-87.68732
520,52485,41.768399,-88.136616
9299,52485,41.768399,-88.136616
516,52519,41.83713,-87.963759
9710,52519,41.83713,-87.963759
541,52543,41.759029,-88.152381
582,52555,41.811929,-87.68732
5253,59565,40.777556,-96.661769
1211,58479,37.613954,-97.342752
1549,65903,32.771455,-97.079633
1522,65911,32.771419,-97.291484
1547,65961,32.882663,-97.227779
5257,59909,40.850493,-99.073398
1535,66007,32.948474,-97.152368
7396,66035,32.75428,-97.380446
1506,66081,32.868287,-97.369898
9510,62415,34.742911,-92.346652
1223,59211,41.263262,-96.053634
2760,59217,41.264155,-96.176419
5251,59255,41.233498,-96.118847
4527,60323,30.008003,-90.176491
4524,60399,30.027041,-90.250547
9662,60399,30.027041,-90.250547
4526,60485,29.939504,-90.074122
9664,60485,29.939504,-90.074122
9309,66457,31.010681,-97.585946
4535,60747,30.343159,-89.975815
4530,60753,30.202892,-92.059521
7371,60753,30.202892,-92.059521
1510,66657,31.51156,-97.186682
8970,66847,29.83399,-95.434241
429,66847,29.83399,-95.434241
1209,56149,39.035705,-94.594981
4534,61337,32.483313,-93.730764
451,60899,30.233355,-93.214903
437,66875,29.83399,-95.434241
436,66885,29.824899,-95.421967
414,66885,29.824899,-95.421967
401,66949,29.698579,-95.207161
439,66975,29.781938,-95.335551
672,56221,39.270474,-94.741617
9734,56221,39.270474,-94.741617
4533,61149,30.429365,-91.077942
671,61149,30.429365,-91.077942
426,67243,29.83399,-95.434241
665,68253,29.437532,-98.461582
668,417302,33.79216,-84.39686
8405,72429,40.2818,-111.72091
8404,72517,40.656796,-111.890414
13,90021,33.2749421,-111.8871474
2810,81339,45.62337,-122.953316
2806,81389,45.51809,-122.675106
2805,81427,45.44739,-122.795294
9643,81427,45.44739,-122.795294
2801,81443,45.52369,-122.642655
8412,72785,40.235053,-111.695558
819,73227,33.303777,-111.932892
816,73227,33.303777,-111.932892
811,73269,33.420061,-111.792658
2820,81653,44.117868,-123.074193
2809,81829,42.482623,-122.72255
2822,81929,43.998448,-121.260298
1709,82145,47.615471,-122.207221
7724,500660,33.9300067,-116.8170888
6339,90445,25.787121,-80.36763
9756,503346,39.949316,-75.166567
2548,508827,32.5469037,-84.9447938
2321,508130,39.6930912,-84.1007928
6115,508141,32.8294954,-79.8298844
7027,508144,41.2062716,-73.7293909
681,508146,38.59820879999999,-90.4475686
2559,500740,45.6945488,-111.0623901
2558,500741,34.2576066,-88.7033859
628,504205,40.0891852,-75.3931463
1461,506849,40.8639751,-73.8275705
212,503705,33.7483331,-118.010115
120,503625,37.2524718,-121.8612935
4131,508298,36.150022,-115.333169
701,90956,40.776561,-74.353565
2337,417347,41.196583,-73.243254
3006,417348,35.636196,-106.110998
7147,90248,41.040719,-74.073862
796,507485,40.9074369,-74.03241539999999
7770,501040,41.293077,-72.5312471
2619,501280,35.1029112,-106.5668916
2488,501340,33.2818899,-111.9736144
595,505025,33.6292063,-111.925422
241,505185,34.0361855,-118.0805631
4127,506966,18.411826,-66.0248548
1843,508328,39.372363,-84.37228069999999
1545,505725,40.8229235,-73.4106894
9768,501780,38.8646119,-77.3572958
9752,505205,39.678266,-75.649932
2536,501101,38.9608864,-92.3712886
2549,501380,35.6646477,-88.8592549
1460,503745,35.85922,-86.44462
2479,501061,40.8097725,-73.95052179999999
1981,502140,41.799341,-88.2754257
2211,504105,42.4821069,-71.214398
2545,502180,38.6695784,-90.58296209999999
8950,502326,36.06309820000001,-95.88126899999999
4239,502329,33.9161877,-83.4463231
9564,503322,40.8902749,-74.2607781
8917,503322,40.8902749,-74.2607781
8971,503323,33.025927,-96.79183499999999
113,502041,37.7279087,-122.4763826
143,500060,37.794502,-122.3971803
1001,501840,38.9338676,-77.1772604
7365,504765,41.6172062,-70.4903063
9774,504766,38.0782569,-78.4717813
04,508867,41.530276,-73.889766
4144,508908,35.957118,-86.8135382
2414,502161,41.9739854,-87.8656151
2492,504646,46.7255939,-122.974539
606,502352,40.18354,-74.880937
849,502353,29.737432,-95.463447
1012,502354,38.07823,-78.471759
1120,502355,36.063118,-95.882354
1496,504504,38.947978,-104.79484
1462,504505,40.089185,-75.393146
1490,504506,40.55998,-75.411094
1491,504507,41.51079,-112.472221
1494,504508,30.006112,-90.157376
1847,504509,40.558574,-75.40974
1457,504510,42.495216,-92.346348
2485,501361,42.096898,-76.0100779
7316,502356,30.392387,-97.748376
7359,502357,32.767446,-117.16565
7378,502358,40.073967,-83.131485
7442,502359,44.484572,-88.067634
8981,502360,26.187544,-98.235824
7461,502360,26.187544,-98.235824
9690,502351,26.364795,-80.132745
8903,502351,26.364795,-80.132745
7058,505265,42.8350878,-106.2544974
2416,500320,34.1823439,-118.3107865
1826,502866,42.5630759,-83.18435400000001
129,502348,38.440875,-122.71749
227,502349,33.559141,-117.66771
546,502350,42.011732,-87.711507
2411,500400,40.8232694,-73.8590543
2556,500401,40.622599,-74.027525
795,502926,41.6235521,-73.9201872
2125,505625,38.8980855,-77.0270559
1844,508209,39.612122,-105.095776
9660,503331,32.9290798,-96.8206562
8925,503331,32.9290798,-96.8206562
2550,504145,40.741116,-73.6274165
07,505327,41.530276,-73.889768
9355,508207,25.690642,-80.31307989999999
6308,507990,26.1372692,-80.1124967
4128,508029,41.8979718,-87.6236144
9479,504785,42.3599729,-71.053189
1784,500361,33.5342875,-112.2649706
7623,500363,40.3916172,-111.8507662
9683,504786,40.450828,-79.93399699999999
9761,504787,39.2864463,-76.6110273
9762,504788,39.2157138,-76.861556
1050,506665,37.6968546,-121.8420441
8906,502461,25.688759,-80.312648
8921,502462,38.864828,-77.059767
8926,502463,35.524741,-97.543965
8947,502464,40.727293,-74.038756
8958,502465,33.847848,-84.363602
8963,502466,42.21997,-71.022767
8976,502467,41.03146,-73.758259
9225,502468,34.849937,-82.333581
2261,502469,42.461363,-71.025902
7466,502471,33.558882,-117.66793
5602,502472,32.399605,-90.133964
6337,502473,25.704396,-80.286462
6343,502474,28.081957,-80.650981
9266,502475,33.914179,-117.88395
9270,502476,35.92623,-84.037384
9306,502477,30.469833,-97.808018
9402,502479,41.56257,-90.57542
9517,502480,30.257111,-81.52516
9560,502481,40.903527,-74.552011
9605,502482,37.445135,-122.17207
9649,502483,44.881791,-93.324
6344,504625,25.7907819,-80.13914919999999
2127,506946,40.7097939,-74.00997500000001
5106,504085,41.0965638,-74.0155126
2535,508113,45.5516049,-94.2069485
4538,505045,40.7682768,-111.8914172
4012,507988,27.793581,-82.7331397
1497,506826,27.38473,-82.45078
4296,506827,41.643136,-70.99388
2128,506828,31.49631,-97.156676
1459,506829,34.070794,-84.27833
1498,506830,39.04989,-77.117204
1492,506832,42.515196,-71.032128
1716,508487,47.6708997,-122.1212351
9681,501481,39.200932,-84.376009
1454,501300,41.8830353,-87.6270332
6400,506645,39.401693,-119.7519223
03,507667,36.368775,-86.496284
481,508027,42.62573159999999,-82.9469451
2478,500221,34.9626906,-89.98991559999999
2554,502241,42.0473976,-93.6206311
4300,505247,41.806431,-124.082032
1499,505248,45.436971,-122.576281
1848,505250,29.616326,-95.56782
1708,508791,47.8299542,-122.2725709
1719,508792,61.1429666,-149.8680525
7185,504925,40.3741388,-74.3066535
2239,500600,41.6182506,-70.4901857
7186,500601,40.3745757,-74.30703969999999
726,501240,40.9151037,-74.0592229
9272,503333,25.7283539,-80.2419405
4130,507365,34.2396411,-119.1779205
2482,501360,37.7811,-121.2285773
